id_experimento,MH,funcion,fitness,tiempoEjecucion,paramMH,display_name,rule_set,num_labels,category,optimo,optimum_group,optimum_group_label,gap_abs
2042,PSO_FCS:O1:5:I1:R6,F21,-2.68286039569314,9.124,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R6,wMin:0.1,wMax:0.9",R6-5L,R6,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.470339283365089
2043,PSO_FCS:O1:5:I1:R6,F21,-2.6304716684108937,9.193,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R6,wMin:0.1,wMax:0.9",R6-5L,R6,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.522728010647335
2044,PSO_FCS:O1:5:I1:R6,F21,-2.68286039569314,8.971,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R6,wMin:0.1,wMax:0.9",R6-5L,R6,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.470339283365089
2045,PSO_FCS:O1:5:I1:R6,F21,-10.153199679058229,8.998,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R6,wMin:0.1,wMax:0.9",R6-5L,R6,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,0.0
2046,PSO_FCS:O1:5:I1:R6,F21,-2.6304716684108937,9.169,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R6,wMin:0.1,wMax:0.9",R6-5L,R6,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.522728010647335
2047,PSO_FCS:O1:5:I1:R7,F21,-2.68286039569314,9.078,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R7,wMin:0.1,wMax:0.9",R7-5L,R7,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.470339283365089
2048,PSO_FCS:O1:5:I1:R7,F21,-10.15319967905823,9.073,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R7,wMin:0.1,wMax:0.9",R7-5L,R7,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,1.7763568394002505e-15
2049,PSO_FCS:O1:5:I1:R7,F21,-10.15319967905823,9.043,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R7,wMin:0.1,wMax:0.9",R7-5L,R7,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,1.7763568394002505e-15
2050,PSO_FCS:O1:5:I1:R7,F21,-10.15319967905823,9.167,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R7,wMin:0.1,wMax:0.9",R7-5L,R7,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,1.7763568394002505e-15
2051,PSO_FCS:O1:5:I1:R7,F21,-2.68286039569314,9.125,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R7,wMin:0.1,wMax:0.9",R7-5L,R7,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.470339283365089
2052,PSO_FCS:O1:5:I1:R7,F21,-10.15319967905823,8.985,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R7,wMin:0.1,wMax:0.9",R7-5L,R7,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,1.7763568394002505e-15
2053,PSO_FCS:O1:5:I1:R7,F21,-10.153199679058229,9.027,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R7,wMin:0.1,wMax:0.9",R7-5L,R7,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,0.0
2054,PSO_FCS:O1:5:I1:R7,F21,-2.68286039569314,9.07,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R7,wMin:0.1,wMax:0.9",R7-5L,R7,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.470339283365089
2055,PSO_FCS:O1:5:I1:R7,F21,-10.15319967905823,9.096,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R7,wMin:0.1,wMax:0.9",R7-5L,R7,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,1.7763568394002505e-15
2056,PSO_FCS:O1:5:I1:R7,F21,-10.153199679058229,9.08,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R7,wMin:0.1,wMax:0.9",R7-5L,R7,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,0.0
2057,PSO_FCS:O1:5:I1:R7,F21,-2.630471668410894,9.194,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R7,wMin:0.1,wMax:0.9",R7-5L,R7,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.522728010647334
2058,PSO_FCS:O1:5:I1:R7,F21,-2.630471668410894,9.038,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R7,wMin:0.1,wMax:0.9",R7-5L,R7,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.522728010647334
2059,PSO_FCS:O1:5:I1:R7,F21,-10.15319967905823,9.018,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R7,wMin:0.1,wMax:0.9",R7-5L,R7,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,1.7763568394002505e-15
2060,PSO_FCS:O1:5:I1:R7,F21,-2.630471668410894,9.163,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R7,wMin:0.1,wMax:0.9",R7-5L,R7,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.522728010647334
2061,PSO_FCS:O1:5:I1:R7,F21,-5.100772140331989,9.014,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R7,wMin:0.1,wMax:0.9",R7-5L,R7,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,5.05242753872624
2062,PSO_FCS:O1:5:I1:R7,F21,-2.6828603956931394,9.025,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R7,wMin:0.1,wMax:0.9",R7-5L,R7,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.47033928336509
2063,PSO_FCS:O1:5:I1:R7,F21,-2.630471668410894,9.32,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R7,wMin:0.1,wMax:0.9",R7-5L,R7,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.522728010647334
2064,PSO_FCS:O1:5:I1:R7,F21,-2.68286039569314,9.229,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R7,wMin:0.1,wMax:0.9",R7-5L,R7,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.470339283365089
2065,PSO_FCS:O1:5:I1:R7,F21,-2.630471668410894,9.331,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R7,wMin:0.1,wMax:0.9",R7-5L,R7,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.522728010647334
2066,PSO_FCS:O1:5:I1:R7,F21,-5.100772140331989,9.126,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R7,wMin:0.1,wMax:0.9",R7-5L,R7,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,5.05242753872624
2067,PSO_FCS:O1:5:I1:R7,F21,-5.055197728932868,9.113,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R7,wMin:0.1,wMax:0.9",R7-5L,R7,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,5.0980019501253615
2068,PSO_FCS:O1:5:I1:R7,F21,-2.68286039569314,8.949,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R7,wMin:0.1,wMax:0.9",R7-5L,R7,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.470339283365089
2069,PSO_FCS:O1:5:I1:R7,F21,-2.6304716684108937,8.96,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R7,wMin:0.1,wMax:0.9",R7-5L,R7,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.522728010647335
2070,PSO_FCS:O1:5:I1:R7,F21,-2.630471668410894,8.963,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R7,wMin:0.1,wMax:0.9",R7-5L,R7,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.522728010647334
2071,PSO_FCS:O1:5:I1:R7,F21,-10.15319967905823,9.347,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R7,wMin:0.1,wMax:0.9",R7-5L,R7,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,1.7763568394002505e-15
2072,PSO_FCS:O1:5:I1:R7,F21,-2.6304716684108937,10.325,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R7,wMin:0.1,wMax:0.9",R7-5L,R7,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.522728010647335
2073,PSO_FCS:O1:5:I1:R7,F21,-10.15319967905823,10.429,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R7,wMin:0.1,wMax:0.9",R7-5L,R7,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,1.7763568394002505e-15
2074,PSO_FCS:O1:5:I1:R7,F21,-2.68286039569314,10.366,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R7,wMin:0.1,wMax:0.9",R7-5L,R7,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.470339283365089
2075,PSO_FCS:O1:5:I1:R7,F21,-2.630471668410894,10.956,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R7,wMin:0.1,wMax:0.9",R7-5L,R7,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.522728010647334
2076,PSO_FCS:O1:5:I1:R7,F21,-2.68286039569314,10.613,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R7,wMin:0.1,wMax:0.9",R7-5L,R7,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.470339283365089
2077,PSO_FCS:O1:5:I1:R7,F21,-2.68286039569314,10.137,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R7,wMin:0.1,wMax:0.9",R7-5L,R7,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.470339283365089
2078,PSO_FCS:O1:5:I1:R8,F21,-2.630471668410894,9.261,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.522728010647334
2079,PSO_FCS:O1:5:I1:R8,F21,-10.153199679058229,9.591,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,0.0
2080,PSO_FCS:O1:5:I1:R8,F21,-10.15319967905823,9.473,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,1.7763568394002505e-15
2081,PSO_FCS:O1:5:I1:R8,F21,-2.6304716684108937,9.213,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.522728010647335
2082,PSO_FCS:O1:5:I1:R8,F21,-2.630471668410894,9.097,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.522728010647334
2083,PSO_FCS:O1:5:I1:R8,F21,-2.630471668410894,9.059,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.522728010647334
2084,PSO_FCS:O1:5:I1:R8,F21,-2.68286039569314,9.07,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.470339283365089
2085,PSO_FCS:O1:5:I1:R8,F21,-2.6828603956931394,9.166,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.47033928336509
2086,PSO_FCS:O1:5:I1:R8,F21,-2.68286039569314,9.023,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.470339283365089
2087,PSO_FCS:O1:5:I1:R8,F21,-2.68286039569314,9.117,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.470339283365089
2088,PSO_FCS:O1:5:I1:R8,F21,-10.153199679058229,9.238,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,0.0
2089,PSO_FCS:O1:5:I1:R8,F21,-10.15319967905823,9.229,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,1.7763568394002505e-15
2090,PSO_FCS:O1:5:I1:R8,F21,-5.100772140331989,9.22,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,5.05242753872624
2091,PSO_FCS:O1:5:I1:R8,F21,-2.68286039569314,9.135,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.470339283365089
2092,PSO_FCS:O1:5:I1:R8,F21,-2.6828603956931394,9.003,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.47033928336509
2093,PSO_FCS:O1:5:I1:R8,F21,-10.15319967905823,9.047,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,1.7763568394002505e-15
2094,PSO_FCS:O1:5:I1:R8,F21,-10.153199679058229,8.974,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,0.0
2095,PSO_FCS:O1:5:I1:R8,F21,-5.100772140331988,9.069,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,5.052427538726241
2096,PSO_FCS:O1:5:I1:R8,F21,-2.630471668410894,9.17,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.522728010647334
2097,PSO_FCS:O1:5:I1:R8,F21,-10.15319967905823,9.106,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,1.7763568394002505e-15
2098,PSO_FCS:O1:5:I1:R8,F21,-2.68286039569314,9.404,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.470339283365089
2099,PSO_FCS:O1:5:I1:R8,F21,-10.15319967905823,9.234,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,1.7763568394002505e-15
2100,PSO_FCS:O1:5:I1:R8,F21,-2.6828603956931394,9.153,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.47033928336509
2101,PSO_FCS:O1:5:I1:R8,F21,-5.055197728932868,9.32,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,5.0980019501253615
2102,PSO_FCS:O1:5:I1:R8,F21,-5.055197728932868,9.199,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,5.0980019501253615
2103,PSO_FCS:O1:5:I1:R8,F21,-2.6828603956931394,8.997,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.47033928336509
2104,PSO_FCS:O1:5:I1:R8,F21,-2.68286039569314,9.313,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.470339283365089
2105,PSO_FCS:O1:5:I1:R8,F21,-2.68286039569314,9.247,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.470339283365089
2106,PSO_FCS:O1:5:I1:R8,F21,-2.68286039569314,9.436,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.470339283365089
2107,PSO_FCS:O1:5:I1:R8,F21,-10.153199679058229,9.25,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,0.0
2108,PSO_FCS:O1:5:I1:R8,F21,-2.630471668410894,10.049,"iter:1000,pop:20,w_set:O1,num_labels:5,input_set:I1,rule_set:R8,wMin:0.1,wMax:0.9",R8-5L,R8,5.0,Fixed-dim,-10.153199679058229,optimum_nonzero,Optimum != 0,7.522728010647334
2636,PSO,F22,-10.402940566818664,11.841,"iter:1000,pop:20",PSO-STD,,,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,1.7763568394002505e-15
2637,PSO,F22,-10.402940566818664,11.52,"iter:1000,pop:20",PSO-STD,,,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,1.7763568394002505e-15
2638,PSO,F22,-5.128822796965456,11.216,"iter:1000,pop:20",PSO-STD,,,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,5.2741177698532065
2639,PSO,F22,-2.7519335639012352,11.654,"iter:1000,pop:20",PSO-STD,,,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,7.651007002917427
2640,PSO,F22,-2.7658973277790273,11.169,"iter:1000,pop:20",PSO-STD,,,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,7.637043239039635
2641,PSO,F22,-10.402940566818664,11.18,"iter:1000,pop:20",PSO-STD,,,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,1.7763568394002505e-15
2642,PSO,F22,-10.402940566818666,11.117,"iter:1000,pop:20",PSO-STD,,,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,3.552713678800501e-15
2643,PSO,F22,-5.128822796965456,10.954,"iter:1000,pop:20",PSO-STD,,,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,5.2741177698532065
2644,PSO,F22,-10.402940566818664,11.141,"iter:1000,pop:20",PSO-STD,,,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,1.7763568394002505e-15
2645,PSO,F22,-5.08767182506029,11.15,"iter:1000,pop:20",PSO-STD,,,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,5.315268741758373
2646,PSO,F22,-10.402940566818664,11.322,"iter:1000,pop:20",PSO-STD,,,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,1.7763568394002505e-15
2647,PSO,F22,-3.7243003465070004,11.503,"iter:1000,pop:20",PSO-STD,,,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,6.678640220311662
2648,PSO,F22,-10.402940566818664,11.44,"iter:1000,pop:20",PSO-STD,,,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,1.7763568394002505e-15
2649,PSO,F22,-10.402940566818664,11.584,"iter:1000,pop:20",PSO-STD,,,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,1.7763568394002505e-15
2650,PSO,F22,-3.7243003465070004,11.426,"iter:1000,pop:20",PSO-STD,,,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,6.678640220311662
2651,PSO,F22,-2.7658973277790273,11.504,"iter:1000,pop:20",PSO-STD,,,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,7.637043239039635
2652,PSO,F22,-2.7658973277790273,11.55,"iter:1000,pop:20",PSO-STD,,,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,7.637043239039635
2653,PSO,F22,-10.402940566818666,11.439,"iter:1000,pop:20",PSO-STD,,,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,3.552713678800501e-15
2654,PSO,F22,-2.7658973277790273,11.251,"iter:1000,pop:20",PSO-STD,,,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,7.637043239039635
2655,PSO,F22,-10.402940566818664,11.096,"iter:1000,pop:20",PSO-STD,,,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,1.7763568394002505e-15
2656,PSO,F22,-2.7658973277790273,11.175,"iter:1000,pop:20",PSO-STD,,,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,7.637043239039635
2657,PSO,F22,-2.7519335639012357,11.251,"iter:1000,pop:20",PSO-STD,,,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,7.651007002917426
2658,PSO,F22,-3.7243003465070004,11.074,"iter:1000,pop:20",PSO-STD,,,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,6.678640220311662
2659,PSO,F22,-2.7519335639012352,11.234,"iter:1000,pop:20",PSO-STD,,,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,7.651007002917427
2660,PSO,F22,-2.7519335639012352,11.103,"iter:1000,pop:20",PSO-STD,,,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,7.651007002917427
2661,PSO,F22,-10.402940566818664,11.538,"iter:1000,pop:20",PSO-STD,,,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,1.7763568394002505e-15
2662,PSO,F22,-2.7658973277790273,11.646,"iter:1000,pop:20",PSO-STD,,,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,7.637043239039635
2663,PSO,F22,-2.7519335639012352,11.22,"iter:1000,pop:20",PSO-STD,,,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,7.651007002917427
2664,PSO,F22,-10.402940566818666,11.867,"iter:1000,pop:20",PSO-STD,,,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,3.552713678800501e-15
2665,PSO,F22,-2.7658973277790273,11.693,"iter:1000,pop:20",PSO-STD,,,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,7.637043239039635
2666,PSO,F22,-10.402940566818664,11.897,"iter:1000,pop:20",PSO-STD,,,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,1.7763568394002505e-15
2667,PSO_FCS:O1:3:I1:R1,F22,-10.402940566818664,12.635,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,1.7763568394002505e-15
2668,PSO_FCS:O1:3:I1:R1,F22,-2.7658973277790273,12.675,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,7.637043239039635
2669,PSO_FCS:O1:3:I1:R1,F22,-2.7519335639012352,12.411,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,7.651007002917427
2670,PSO_FCS:O1:3:I1:R1,F22,-10.402940566818664,12.727,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,1.7763568394002505e-15
2671,PSO_FCS:O1:3:I1:R1,F22,-2.7519335639012352,12.755,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,7.651007002917427
2672,PSO_FCS:O1:3:I1:R1,F22,-2.7658973277790273,11.831,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,7.637043239039635
2673,PSO_FCS:O1:3:I1:R1,F22,-10.402940566818664,12.089,"iter:1000,pop:20,w_set:O1,num_labels:3,input_set:I1,rule_set:R1,wMin:0.1,wMax:0.9",R1-3L,R1,3.0,Fixed-dim,-10.402940566818662,optimum_nonzero,Optimum != 0,1.7763568394002505e-15
