Diversity,Progress,w_set_A,w_set_B,w_set_C,w_set_D,Activated_Rules
0.36,0.46,0.3760,0.3796,0.4211,0.3622,medium AND mid -> medium (0.300) | low AND mid -> low (0.200)
0.36,0.48,0.3760,0.3796,0.4211,0.3622,medium AND mid -> medium (0.300) | low AND mid -> low (0.200)
0.36,0.50,0.3760,0.3796,0.4211,0.3622,medium AND mid -> medium (0.300) | low AND mid -> low (0.200)
0.36,0.52,0.3760,0.3796,0.4211,0.3622,medium AND mid -> medium (0.300) | low AND mid -> low (0.200)
0.36,0.54,0.3760,0.3796,0.4211,0.3622,medium AND mid -> medium (0.300) | low AND mid -> low (0.200)
0.36,0.56,0.3760,0.3796,0.4211,0.3622,medium AND mid -> medium (0.300) | low AND mid -> low (0.200)
0.36,0.58,0.3760,0.3796,0.4211,0.3622,medium AND mid -> medium (0.300) | low AND mid -> low (0.200)
0.36,0.60,0.3760,0.3796,0.4211,0.3622,medium AND mid -> medium (0.300) | low AND mid -> low (0.200) | low AND late -> low (0.001) | medium AND late -> low (0.001)
0.36,0.62,0.3760,0.3796,0.4211,0.3622,medium AND mid -> medium (0.300) | low AND mid -> low (0.200) | low AND late -> low (0.100) | medium AND late -> low (0.100)
0.36,0.64,0.3760,0.3796,0.4211,0.3622,medium AND mid -> medium (0.300) | low AND mid -> low (0.200) | low AND late -> low (0.200) | medium AND late -> low (0.200)
0.36,0.66,0.3299,0.3346,0.3789,0.3220,medium AND late -> low (0.300) | low AND mid -> low (0.200) | medium AND mid -> medium (0.200) | low AND late -> low (0.200)
0.36,0.68,0.3003,0.3015,0.3475,0.2866,medium AND late -> low (0.300) | low AND late -> low (0.200) | low AND mid -> low (0.100) | medium AND mid -> medium (0.100)
0.36,0.70,0.2599,0.2487,0.3000,0.2200,medium AND late -> low (0.300) | low AND late -> low (0.200)
0.36,0.72,0.2599,0.2487,0.3000,0.2200,medium AND late -> low (0.300) | low AND late -> low (0.200)
0.36,0.74,0.2599,0.2487,0.3000,0.2200,medium AND late -> low (0.300) | low AND late -> low (0.200)
0.36,0.76,0.2599,0.2487,0.3000,0.2200,medium AND late -> low (0.300) | low AND late -> low (0.200)
0.36,0.78,0.2599,0.2487,0.3000,0.2200,medium AND late -> low (0.300) | low AND late -> low (0.200)
0.36,0.80,0.2599,0.2487,0.3000,0.2200,medium AND late -> low (0.300) | low AND late -> low (0.200)
0.36,0.82,0.2599,0.2487,0.3000,0.2200,medium AND late -> low (0.300) | low AND late -> low (0.200)
0.36,0.84,0.2599,0.2487,0.3000,0.2200,medium AND late -> low (0.300) | low AND late -> low (0.200)
0.36,0.86,0.2599,0.2487,0.3000,0.2200,medium AND late -> low (0.300) | low AND late -> low (0.200)
0.36,0.88,0.2599,0.2487,0.3000,0.2200,medium AND late -> low (0.300) | low AND late -> low (0.200)
0.36,0.90,0.2599,0.2487,0.3000,0.2200,medium AND late -> low (0.300) | low AND late -> low (0.200)
0.36,0.92,0.2599,0.2487,0.3000,0.2200,medium AND late -> low (0.300) | low AND late -> low (0.200)
0.36,0.94,0.2599,0.2487,0.3000,0.2200,medium AND late -> low (0.300) | low AND late -> low (0.200)
0.36,0.96,0.2664,0.2523,0.3000,0.2200,low AND late -> low (0.200) | medium AND late -> low (0.200)
0.36,0.98,0.2731,0.2561,0.3000,0.2200,low AND late -> low (0.100) | medium AND late -> low (0.100)
0.36,1.00,0.2796,0.2600,0.3000,0.2200,low AND late -> low (0.001) | medium AND late -> low (0.001)
0.38,0.00,0.6404,0.6400,0.6000,0.5804,low AND early -> medium (0.001) | medium AND early -> high (0.001)
0.38,0.02,0.6430,0.6410,0.6000,0.5860,low AND early -> medium (0.100) | medium AND early -> high (0.100)
0.38,0.04,0.6804,0.6796,0.6370,0.6338,medium AND early -> high (0.200) | low AND early -> medium (0.100)
0.38,0.06,0.6997,0.6985,0.6525,0.6575,medium AND early -> high (0.300) | low AND early -> medium (0.100)
0.38,0.08,0.7128,0.7102,0.6608,0.6727,medium AND early -> high (0.400) | low AND early -> medium (0.100)
0.38,0.10,0.7128,0.7102,0.6608,0.6727,medium AND early -> high (0.400) | low AND early -> medium (0.100)
0.38,0.12,0.7128,0.7102,0.6608,0.6727,medium AND early -> high (0.400) | low AND early -> medium (0.100)
0.38,0.14,0.7128,0.7102,0.6608,0.6727,medium AND early -> high (0.400) | low AND early -> medium (0.100)
0.38,0.16,0.7128,0.7102,0.6608,0.6727,medium AND early -> high (0.400) | low AND early -> medium (0.100)
0.38,0.18,0.7128,0.7102,0.6608,0.6727,medium AND early -> high (0.400) | low AND early -> medium (0.100)
0.38,0.20,0.7128,0.7102,0.6608,0.6727,medium AND early -> high (0.400) | low AND early -> medium (0.100)
0.38,0.22,0.7128,0.7102,0.6608,0.6727,medium AND early -> high (0.400) | low AND early -> medium (0.100)
0.38,0.24,0.7128,0.7102,0.6608,0.6727,medium AND early -> high (0.400) | low AND early -> medium (0.100)
0.38,0.26,0.7128,0.7102,0.6608,0.6727,medium AND early -> high (0.400) | low AND early -> medium (0.100)
0.38,0.28,0.7128,0.7102,0.6608,0.6727,medium AND early -> high (0.400) | low AND early -> medium (0.100)
0.38,0.30,0.7128,0.7102,0.6608,0.6727,medium AND early -> high (0.400) | low AND early -> medium (0.100) | low AND mid -> low (0.001) | medium AND mid -> medium (0.001)
0.38,0.32,0.6323,0.6234,0.6071,0.6292,medium AND early -> high (0.400) | low AND early -> medium (0.100) | low AND mid -> low (0.100) | medium AND mid -> medium (0.100)
0.38,0.34,0.5934,0.5868,0.5704,0.5803,medium AND early -> high (0.300) | medium AND mid -> medium (0.200) | low AND early -> medium (0.100) | low AND mid -> low (0.100)
0.38,0.36,0.5505,0.5473,0.5333,0.5288,medium AND mid -> medium (0.300) | medium AND early -> high (0.200) | low AND early -> medium (0.100) | low AND mid -> low (0.100)
0.38,0.38,0.5000,0.5000,0.5000,0.4727,medium AND mid -> medium (0.400) | low AND early -> medium (0.100) | medium AND early -> high (0.100) | low AND mid -> low (0.100)
0.38,0.40,0.4303,0.4315,0.4608,0.4004,medium AND mid -> medium (0.400) | low AND mid -> low (0.100) | low AND early -> medium (0.001) | medium AND early -> high (0.001)
0.38,0.42,0.4303,0.4315,0.4608,0.4004,medium AND mid -> medium (0.400) | low AND mid -> low (0.100)
0.38,0.44,0.4303,0.4315,0.4608,0.4004,medium AND mid -> medium (0.400) | low AND mid -> low (0.100)
0.38,0.46,0.4303,0.4315,0.4608,0.4004,medium AND mid -> medium (0.400) | low AND mid -> low (0.100)
0.38,0.48,0.4303,0.4315,0.4608,0.4004,medium AND mid -> medium (0.400) | low AND mid -> low (0.100)
0.38,0.50,0.4303,0.4315,0.4608,0.4004,medium AND mid -> medium (0.400) | low AND mid -> low (0.100)
0.38,0.52,0.4303,0.4315,0.4608,0.4004,medium AND mid -> medium (0.400) | low AND mid -> low (0.100)
0.38,0.54,0.4303,0.4315,0.4608,0.4004,medium AND mid -> medium (0.400) | low AND mid -> low (0.100)
0.38,0.56,0.4303,0.4315,0.4608,0.4004,medium AND mid -> medium (0.400) | low AND mid -> low (0.100)
0.38,0.58,0.4303,0.4315,0.4608,0.4004,medium AND mid -> medium (0.400) | low AND mid -> low (0.100)
0.38,0.60,0.4303,0.4315,0.4608,0.4004,medium AND mid -> medium (0.400) | low AND mid -> low (0.100) | low AND late -> low (0.001) | medium AND late -> low (0.001)
0.38,0.62,0.4303,0.4315,0.4608,0.4004,medium AND mid -> medium (0.400) | low AND mid -> low (0.100) | low AND late -> low (0.100) | medium AND late -> low (0.100)
0.38,0.64,0.3760,0.3796,0.4211,0.3622,medium AND mid -> medium (0.300) | medium AND late -> low (0.200) | low AND mid -> low (0.100) | low AND late -> low (0.100)
0.38,0.66,0.3299,0.3346,0.3789,0.3220,medium AND late -> low (0.300) | medium AND mid -> medium (0.200) | low AND mid -> low (0.100) | low AND late -> low (0.100)
0.38,0.68,0.2872,0.2898,0.3392,0.2763,medium AND late -> low (0.400) | low AND mid -> low (0.100) | medium AND mid -> medium (0.100) | low AND late -> low (0.100)
0.38,0.70,0.2537,0.2453,0.3000,0.2200,medium AND late -> low (0.400) | low AND late -> low (0.100)
0.38,0.72,0.2537,0.2453,0.3000,0.2200,medium AND late -> low (0.400) | low AND late -> low (0.100)
0.38,0.74,0.2537,0.2453,0.3000,0.2200,medium AND late -> low (0.400) | low AND late -> low (0.100)
0.38,0.76,0.2537,0.2453,0.3000,0.2200,medium AND late -> low (0.400) | low AND late -> low (0.100)
0.38,0.78,0.2537,0.2453,0.3000,0.2200,medium AND late -> low (0.400) | low AND late -> low (0.100)
0.38,0.80,0.2537,0.2453,0.3000,0.2200,medium AND late -> low (0.400) | low AND late -> low (0.100)
0.38,0.82,0.2537,0.2453,0.3000,0.2200,medium AND late -> low (0.400) | low AND late -> low (0.100)
0.38,0.84,0.2537,0.2453,0.3000,0.2200,medium AND late -> low (0.400) | low AND late -> low (0.100)
0.38,0.86,0.2537,0.2453,0.3000,0.2200,medium AND late -> low (0.400) | low AND late -> low (0.100)
0.38,0.88,0.2537,0.2453,0.3000,0.2200,medium AND late -> low (0.400) | low AND late -> low (0.100)
0.38,0.90,0.2537,0.2453,0.3000,0.2200,medium AND late -> low (0.400) | low AND late -> low (0.100)
0.38,0.92,0.2537,0.2453,0.3000,0.2200,medium AND late -> low (0.400) | low AND late -> low (0.100)
0.38,0.94,0.2599,0.2487,0.3000,0.2200,medium AND late -> low (0.300) | low AND late -> low (0.100)
0.38,0.96,0.2664,0.2523,0.3000,0.2200,medium AND late -> low (0.200) | low AND late -> low (0.100)
0.38,0.98,0.2731,0.2561,0.3000,0.2200,low AND late -> low (0.100) | medium AND late -> low (0.100)
0.38,1.00,0.2796,0.2600,0.3000,0.2200,low AND late -> low (0.001) | medium AND late -> low (0.001)
0.40,0.00,0.7204,0.7400,0.7000,0.7004,low AND early -> medium (0.001) | medium AND early -> high (0.001)
0.40,0.02,0.7269,0.7439,0.7000,0.7050,medium AND early -> high (0.100) | low AND early -> medium (0.001)
0.40,0.04,0.7336,0.7477,0.7000,0.7098,medium AND early -> high (0.200) | low AND early -> medium (0.001)
0.40,0.06,0.7401,0.7513,0.7000,0.7146,medium AND early -> high (0.300) | low AND early -> medium (0.001)
0.40,0.08,0.7463,0.7547,0.7000,0.7193,medium AND early -> high (0.400) | low AND early -> medium (0.001)
0.40,0.10,0.7522,0.7578,0.7000,0.7238,medium AND early -> high (0.500) | low AND early -> medium (0.001)
0.40,0.12,0.7522,0.7578,0.7000,0.7238,medium AND early -> high (0.500) | low AND early -> medium (0.001)
0.40,0.14,0.7522,0.7578,0.7000,0.7238,medium AND early -> high (0.500) | low AND early -> medium (0.001)
0.40,0.16,0.7522,0.7578,0.7000,0.7238,medium AND early -> high (0.500) | low AND early -> medium (0.001)
0.40,0.18,0.7522,0.7578,0.7000,0.7238,medium AND early -> high (0.500) | low AND early -> medium (0.001)
0.40,0.20,0.7522,0.7578,0.7000,0.7238,medium AND early -> high (0.500) | low AND early -> medium (0.001)
0.40,0.22,0.7522,0.7578,0.7000,0.7238,medium AND early -> high (0.500) | low AND early -> medium (0.001)
0.40,0.24,0.7522,0.7578,0.7000,0.7238,medium AND early -> high (0.500) | low AND early -> medium (0.001)
0.40,0.26,0.7522,0.7578,0.7000,0.7238,medium AND early -> high (0.500) | low AND early -> medium (0.001)
0.40,0.28,0.7522,0.7578,0.7000,0.7238,medium AND early -> high (0.500) | low AND early -> medium (0.001)
0.40,0.30,0.7522,0.7578,0.7000,0.7238,medium AND early -> high (0.500) | low AND early -> medium (0.001) | low AND mid -> low (0.001) | medium AND mid -> medium (0.001)
0.40,0.32,0.7128,0.7102,0.6608,0.6727,medium AND early -> high (0.400) | medium AND mid -> medium (0.100) | low AND early -> medium (0.001) | low AND mid -> low (0.001)
0.40,0.34,0.6701,0.6654,0.6211,0.6213,medium AND early -> high (0.300) | medium AND mid -> medium (0.200) | low AND early -> medium (0.001) | low AND mid -> low (0.001)
0.40,0.36,0.6240,0.6204,0.5789,0.5671,medium AND mid -> medium (0.300) | medium AND early -> high (0.200) | low AND early -> medium (0.001) | low AND mid -> low (0.001)
0.40,0.38,0.5697,0.5685,0.5392,0.5076,medium AND mid -> medium (0.400) | medium AND early -> high (0.100) | low AND early -> medium (0.001) | low AND mid -> low (0.001)
0.40,0.40,0.5000,0.5000,0.5000,0.4378,medium AND mid -> medium (0.500) | low AND early -> medium (0.001) | medium AND early -> high (0.001) | low AND mid -> low (0.001)
0.40,0.42,0.5000,0.5000,0.5000,0.4378,medium AND mid -> medium (0.500) | low AND mid -> low (0.001)
0.40,0.44,0.5000,0.5000,0.5000,0.4378,medium AND mid -> medium (0.500) | low AND mid -> low (0.001)
0.40,0.46,0.5000,0.5000,0.5000,0.4378,medium AND mid -> medium (0.500) | low AND mid -> low (0.001)
0.40,0.48,0.5000,0.5000,0.5000,0.4378,medium AND mid -> medium (0.500) | low AND mid -> low (0.001)
0.40,0.50,0.5000,0.5000,0.5000,0.4378,medium AND mid -> medium (0.500) | low AND mid -> low (0.001)
0.40,0.52,0.5000,0.5000,0.5000,0.4378,medium AND mid -> medium (0.500) | low AND mid -> low (0.001)
0.40,0.54,0.5000,0.5000,0.5000,0.4378,medium AND mid -> medium (0.500) | low AND mid -> low (0.001)
0.40,0.56,0.5000,0.5000,0.5000,0.4378,medium AND mid -> medium (0.500) | low AND mid -> low (0.001)
0.40,0.58,0.5000,0.5000,0.5000,0.4378,medium AND mid -> medium (0.500) | low AND mid -> low (0.001)
0.40,0.60,0.5000,0.5000,0.5000,0.4378,medium AND mid -> medium (0.500) | low AND mid -> low (0.001) | low AND late -> low (0.001) | medium AND late -> low (0.001)
0.40,0.62,0.4303,0.4315,0.4608,0.4004,medium AND mid -> medium (0.400) | medium AND late -> low (0.100) | low AND mid -> low (0.001) | low AND late -> low (0.001)
0.40,0.64,0.3760,0.3796,0.4211,0.3622,medium AND mid -> medium (0.300) | medium AND late -> low (0.200) | low AND mid -> low (0.001) | low AND late -> low (0.001)
0.40,0.66,0.3299,0.3346,0.3789,0.3220,medium AND late -> low (0.300) | medium AND mid -> medium (0.200) | low AND mid -> low (0.001) | low AND late -> low (0.001)
0.40,0.68,0.2872,0.2898,0.3392,0.2763,medium AND late -> low (0.400) | medium AND mid -> medium (0.100) | low AND mid -> low (0.001) | low AND late -> low (0.001)
0.40,0.70,0.2478,0.2422,0.3000,0.2200,medium AND late -> low (0.500) | low AND late -> low (0.001)
0.40,0.72,0.2478,0.2422,0.3000,0.2200,medium AND late -> low (0.500) | low AND late -> low (0.001)
0.40,0.74,0.2478,0.2422,0.3000,0.2200,medium AND late -> low (0.500) | low AND late -> low (0.001)
0.40,0.76,0.2478,0.2422,0.3000,0.2200,medium AND late -> low (0.500) | low AND late -> low (0.001)
0.40,0.78,0.2478,0.2422,0.3000,0.2200,medium AND late -> low (0.500) | low AND late -> low (0.001)
0.40,0.80,0.2478,0.2422,0.3000,0.2200,medium AND late -> low (0.500) | low AND late -> low (0.001)
0.40,0.82,0.2478,0.2422,0.3000,0.2200,medium AND late -> low (0.500) | low AND late -> low (0.001)
0.40,0.84,0.2478,0.2422,0.3000,0.2200,medium AND late -> low (0.500) | low AND late -> low (0.001)
0.40,0.86,0.2478,0.2422,0.3000,0.2200,medium AND late -> low (0.500) | low AND late -> low (0.001)
0.40,0.88,0.2478,0.2422,0.3000,0.2200,medium AND late -> low (0.500) | low AND late -> low (0.001)
0.40,0.90,0.2478,0.2422,0.3000,0.2200,medium AND late -> low (0.500) | low AND late -> low (0.001)
0.40,0.92,0.2537,0.2453,0.3000,0.2200,medium AND late -> low (0.400) | low AND late -> low (0.001)
0.40,0.94,0.2599,0.2487,0.3000,0.2200,medium AND late -> low (0.300) | low AND late -> low (0.001)
0.40,0.96,0.2664,0.2523,0.3000,0.2200,medium AND late -> low (0.200) | low AND late -> low (0.001)
0.40,0.98,0.2731,0.2561,0.3000,0.2200,medium AND late -> low (0.100) | low AND late -> low (0.001)
0.40,1.00,0.2796,0.2600,0.3000,0.2200,low AND late -> low (0.001) | medium AND late -> low (0.001)
0.42,0.00,0.7204,0.7400,0.7000,0.7004,medium AND early -> high (0.001)
0.42,0.02,0.7269,0.7439,0.7000,0.7050,medium AND early -> high (0.100)
0.42,0.04,0.7336,0.7477,0.7000,0.7098,medium AND early -> high (0.200)
0.42,0.06,0.7401,0.7513,0.7000,0.7146,medium AND early -> high (0.300)
0.42,0.08,0.7463,0.7547,0.7000,0.7193,medium AND early -> high (0.400)
0.42,0.10,0.7522,0.7578,0.7000,0.7238,medium AND early -> high (0.500)
0.42,0.12,0.7577,0.7606,0.7000,0.7282,medium AND early -> high (0.600)
0.42,0.14,0.7577,0.7606,0.7000,0.7282,medium AND early -> high (0.600)
0.42,0.16,0.7577,0.7606,0.7000,0.7282,medium AND early -> high (0.600)
0.42,0.18,0.7577,0.7606,0.7000,0.7282,medium AND early -> high (0.600)
0.42,0.20,0.7577,0.7606,0.7000,0.7282,medium AND early -> high (0.600)
0.42,0.22,0.7577,0.7606,0.7000,0.7282,medium AND early -> high (0.600)
0.42,0.24,0.7577,0.7606,0.7000,0.7282,medium AND early -> high (0.600)
0.42,0.26,0.7577,0.7606,0.7000,0.7282,medium AND early -> high (0.600)
0.42,0.28,0.7577,0.7606,0.7000,0.7282,medium AND early -> high (0.600)
0.42,0.30,0.7522,0.7578,0.7000,0.7238,medium AND early -> high (0.500) | medium AND mid -> medium (0.001)
0.42,0.32,0.7128,0.7102,0.6608,0.6727,medium AND early -> high (0.400) | medium AND mid -> medium (0.100)
0.42,0.34,0.6701,0.6654,0.6211,0.6213,medium AND early -> high (0.300) | medium AND mid -> medium (0.200)
0.42,0.36,0.6240,0.6204,0.5789,0.5671,medium AND mid -> medium (0.300) | medium AND early -> high (0.200)
0.42,0.38,0.5697,0.5685,0.5392,0.5076,medium AND mid -> medium (0.400) | medium AND early -> high (0.100)
0.42,0.40,0.5000,0.5000,0.5000,0.4378,medium AND mid -> medium (0.500) | medium AND early -> high (0.001)
0.42,0.42,0.5000,0.5000,0.5000,0.4406,medium AND mid -> medium (0.600)
0.42,0.44,0.5000,0.5000,0.5000,0.4406,medium AND mid -> medium (0.600)
0.42,0.46,0.5000,0.5000,0.5000,0.4406,medium AND mid -> medium (0.600)
0.42,0.48,0.5000,0.5000,0.5000,0.4406,medium AND mid -> medium (0.600)
0.42,0.50,0.5000,0.5000,0.5000,0.4406,medium AND mid -> medium (0.600)
0.42,0.52,0.5000,0.5000,0.5000,0.4406,medium AND mid -> medium (0.600)
0.42,0.54,0.5000,0.5000,0.5000,0.4406,medium AND mid -> medium (0.600)
0.42,0.56,0.5000,0.5000,0.5000,0.4406,medium AND mid -> medium (0.600)
0.42,0.58,0.5000,0.5000,0.5000,0.4406,medium AND mid -> medium (0.600)
0.42,0.60,0.5000,0.5000,0.5000,0.4378,medium AND mid -> medium (0.500) | medium AND late -> low (0.001)
0.42,0.62,0.4303,0.4315,0.4608,0.4004,medium AND mid -> medium (0.400) | medium AND late -> low (0.100)
0.42,0.64,0.3760,0.3796,0.4211,0.3622,medium AND mid -> medium (0.300) | medium AND late -> low (0.200)
0.42,0.66,0.3299,0.3346,0.3789,0.3220,medium AND late -> low (0.300) | medium AND mid -> medium (0.200)
0.42,0.68,0.2872,0.2898,0.3392,0.2763,medium AND late -> low (0.400) | medium AND mid -> medium (0.100)
0.42,0.70,0.2478,0.2422,0.3000,0.2200,medium AND late -> low (0.500)
0.42,0.72,0.2423,0.2394,0.3000,0.2200,medium AND late -> low (0.600)
0.42,0.74,0.2423,0.2394,0.3000,0.2200,medium AND late -> low (0.600)
0.42,0.76,0.2423,0.2394,0.3000,0.2200,medium AND late -> low (0.600)
0.42,0.78,0.2423,0.2394,0.3000,0.2200,medium AND late -> low (0.600)
0.42,0.80,0.2423,0.2394,0.3000,0.2200,medium AND late -> low (0.600)
0.42,0.82,0.2423,0.2394,0.3000,0.2200,medium AND late -> low (0.600)
0.42,0.84,0.2423,0.2394,0.3000,0.2200,medium AND late -> low (0.600)
0.42,0.86,0.2423,0.2394,0.3000,0.2200,medium AND late -> low (0.600)
0.42,0.88,0.2423,0.2394,0.3000,0.2200,medium AND late -> low (0.600)
0.42,0.90,0.2478,0.2422,0.3000,0.2200,medium AND late -> low (0.500)
0.42,0.92,0.2537,0.2453,0.3000,0.2200,medium AND late -> low (0.400)
0.42,0.94,0.2599,0.2487,0.3000,0.2200,medium AND late -> low (0.300)
0.42,0.96,0.2664,0.2523,0.3000,0.2200,medium AND late -> low (0.200)
0.42,0.98,0.2731,0.2561,0.3000,0.2200,medium AND late -> low (0.100)
0.42,1.00,0.2796,0.2600,0.3000,0.2200,medium AND late -> low (0.001)
0.44,0.00,0.7204,0.7400,0.7000,0.7004,medium AND early -> high (0.001)
0.44,0.02,0.7269,0.7439,0.7000,0.7050,medium AND early -> high (0.100)
0.44,0.04,0.7336,0.7477,0.7000,0.7098,medium AND early -> high (0.200)
0.44,0.06,0.7401,0.7513,0.7000,0.7146,medium AND early -> high (0.300)
0.44,0.08,0.7463,0.7547,0.7000,0.7193,medium AND early -> high (0.400)
0.44,0.10,0.7522,0.7578,0.7000,0.7238,medium AND early -> high (0.500)
0.44,0.12,0.7577,0.7606,0.7000,0.7282,medium AND early -> high (0.600)
0.44,0.14,0.7629,0.7630,0.7000,0.7325,medium AND early -> high (0.700)
0.44,0.16,0.7629,0.7630,0.7000,0.7325,medium AND early -> high (0.700)
0.44,0.18,0.7629,0.7630,0.7000,0.7325,medium AND early -> high (0.700)
0.44,0.20,0.7629,0.7630,0.7000,0.7325,medium AND early -> high (0.700)
0.44,0.22,0.7629,0.7630,0.7000,0.7325,medium AND early -> high (0.700)
0.44,0.24,0.7629,0.7630,0.7000,0.7325,medium AND early -> high (0.700)
